avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
2.67,18.11,2019-05-26,2019-04-26,Product Design,Red Bank,The Gyro Disc is the only flying disc that utilizes a patented aero design which makes it gyrate as it flies for hours of outdoor fun.,134,"{9: 3, 17: 3, 24: 2}",0,1482,$,28000,0.58,163,9,0,First created,0,8,3,0,Neil Barone,1,1,NJ,Cancelled by Creator,"Gyro Disc, the Patented GYRATING Flying Disc!"
0.33,236.5,2019-05-20,2019-04-04,Technology,Hong Kong,Portable sports data collector with application to start your smart gym era.,76,"{463: 1, 848: 0, 1: 0}",0,1755,HK$,500,94.6,473,2,0,First created,0,1,3,1,Funny Go Team,33,1,Hong Kong,Cancelled by Kickstarter,Funnygo:Redefine Your Way of Sport
0.0,19.0,2019-06-16,2019-04-17,Apparel,Mexico City,"Una marca de ropa deportiva dirigida a los deportes de combate, principalmente enfocada a Jiujitsu Brasileño, Judo, Grappling y GYM",131,"{350: 0, 450: 0, 950: 0}",0,1540,MX$,60000,0.03,19,1,0,1,0,0,3,1,Mariano Reyes,1,0,Mexico,Cancelled by Creator,Inicio de Kunai Fight Gear/ Start of Kunai Fight Gear
0.0,173.0,2019-05-09,2019-04-24,Horror,Mexico City,Guión ganador del Pitching Blood Window Forum 2018,50,"{500: 0, 1: 0, 3: 0, 5: 0}",0,1827,MX$,35,1482.86,519,3,0,2,0,0,4,0,Maira B. Neumann,11,1,Mexico,Cancelled by Creator,La Última Cena Short Film
0.83,752.38,2019-05-09,2019-03-25,Poetry,Monterrey,"Libro de poesía moderna, nueva mirada, construcción del romance y desamor.",74,"{100: 1, 250: 0, 450: 2, 700: 0, 850: 0, 1: 2}",0,1189,MX$,30000,20.06,6019,8,0,First created,0,5,6,0,Roberta Lomeli,1,0,Mexico,Cancelled by Creator,Te escribo siempre de noche
0.0,0,2019-05-19,2019-04-19,Film & Video,Copenhagen,Video learning for children/youth in primary school.,52,{100: 0},0,774,kr,50000,0.0,0,0,0,First created,0,0,1,0,Anders Gudmand Pedersen,0,1,Denmark,Cancelled by Creator,VIDEO FOR THE NEXT GENERATION
0.31,63.25,2019-05-19,2019-04-19,Games,Smithton,"Flicker Football Is A Re-Imagining Of The Classic Childhood Tabletop Game & A Stunning Collectible For Your Home, School Or Business.",133,"{10: 1, 69: 2, 89: 2, 359: 0}",0,6687,$,5000,10.12,506,8,0,2,0,5,16,1,"When We Played, Inc.",26,1,IL,Cancelled by Creator,Flicker Football- A Display & Play Collectible Tabletop Game
10.2,58.01,2019-05-10,2019-03-26,Product Design,New York,Gain Deeper Sleep and Better Focus with The Most Advanced Anti Blue Light Glasses built using Bioplastic Acetate and Japanese Lenses,132,"{39: 58, 40: 50, 49: 18, 55: 1, 65: 1, 75: 1, 89: 14, 99: 5, 149: 5}",0,4504,$,12500,72.39,9049,156,21,First created,0,153,15,1,Omar Abu-Shaaban,103,3,NY,Cancelled by Creator,The Most Advanced Anti Blue Light Glasses You Will Ever Wear
1.0,19.86,2019-05-19,2019-04-14,Narrative Film,Boston,The dark and dramatic story that I have wanted to tell since freshman year.,75,"{10: 2, 50: 2, 100: 0, 200: 0}",0,1883,$,1800,7.72,139,7,0,2,1,4,4,3,Justin Lombardi,2,1,MA,Cancelled by Creator,"""UNWRITTEN"" - A Feature Film"
0.33,3.0,2019-06-12,2019-04-13,Fiction,Glendale,"Writing first novel, With Darkness Comes Trouble a paranormal thriller",70,"{5: 1, 25: 0, 50: 0}",0,373,$,5000,0.12,6,2,0,First created,0,1,3,0,Oscar Wager II,1,0,AZ,Cancelled by Creator,Authoring my first novel: With Darkness Comes Trouble.
0.5,50.5,2019-05-10,2019-03-11,Apps,Madrid,"Crear una app estilo letgo o wallapop para que los usuarios puedan alquilar cualquiera de sus pertenencias, ropa, herramientas...",129,{50: 1},0,4844,€,18000,0.56,101,2,0,First created,0,1,2,0,Eduardo,1,0,Spain,Cancelled by Creator,"Alenpar, alquiler entre particulares"
3.4,46.17,2019-05-10,2019-03-11,Performance Art,Acqui Terme,My custom deck of professional playing cards.,45,"{5: 0, 8: 0, 15: 2, 30: 9, 45: 6}",0,702,€,3200,25.97,831,18,0,2,0,17,5,6,Kris Magix,1,0,Italy,Cancelled by Creator,The Black Magix playing cards
1.12,316.82,2019-05-19,2019-04-19,Tabletop Games,Hong Kong,"Card game for you to experience Empire Development, Being a Kingdom Leaders, Despicable Plans and Kingdom Destruction.",118,"{10: 0, 200: 0, 275: 3, 320: 6, 400: 0, 700: 0, 1: 0, 2: 0}",0,1580,HK$,48000,7.26,3485,11,12,First created,0,9,8,0,Player11boardgame,31,1,Hong Kong,Cancelled by Kickstarter,Age Of The War - Devil Invasion Of The Ring
32.33,25.21,2019-05-10,2019-04-23,Tabletop Games,Dietwiller,"It's open season! Qwarks Wanted is a 2-6 player's fun & wacky party-game. Observe, slap and memorize to become the best Qwark hunter.",133,"{1: 2, 13: 90, 44: 5}",0,5271,€,5000,50.42,2521,100,40,2,1,97,3,3,Editions smile,44,1,France,Cancelled by Creator,QWARKS WANTED
1.0,17.43,2019-05-16,2019-04-01,Apparel,New Haven,The biggest rival to ACME yet.,30,"{1: 3, 20: 0, 40: 1, 55: 1, 150: 0}",0,1565,$,200,61.0,122,7,0,First created,2,5,5,0,Tyler Reid,1,0,CT,Cancelled by Creator,WHAT THE HELL DOES SF STAND FOR!
0.0,19.0,2019-05-10,2019-03-11,Literary Journals,Mexico City,Libro testimonial de mi experiencia con la Esclerosis Múltiple,62,"{50: 0, 200: 0, 250: 0, 300: 0, 500: 0}",0,573,MX$,150000,0.01,19,1,0,First created,0,0,10,0,Jesus Fernandez,1,0,Mexico,Cancelled by Creator,Te diagnosticaron Esclerosis Múltiple?
2.86,197.57,2019-05-20,2019-04-19,Product Design,Hong Kong,Collision avoidance  dropNon-slip handle/Magnetic suction surface cover/Transparent backboard/Strong compatibility,114,"{30: 3, 204: 11, 220: 6, 267: 0, 306: 0, 384: 0, 408: 0}",0,1310,HK$,10000,41.49,4149,21,0,First created,0,20,7,0,Beelan-Weshang,53,1,Hong Kong,Cancelled by Kickstarter,MAXACE:Ipad Collision Protection Shell For Ipad Pro
6.75,100.12,2019-05-20,2019-04-17,Product Design,Paris,"Are you an outdoors lover?
Have you ever suffered from farmer's tan? Ugly ""t-shirt tan""?
Stay here, we have a little something for you.",135,"{1: 3, 49: 32, 54: 0, 59: 0, 64: 1, 104: 13, 117: 3, 550: 2}",0,5892,€,20000,28.04,5607,56,6,First created,4,54,8,4,JC Hollender,34,1,France,Cancelled by Creator,"InnerSky, the ecological tan-through polo shirt."
0.0,1.0,2019-05-10,2019-03-11,Community Gardens,Cable,"Gardening takes time and money. We want to efficiently and cost effectively grow food with sustainable cultivation.
Food is important.",134,"{200: 0, 500: 0, 1: 0, 2: 0, 10: 0}",0,1427,$,72000,0.0,2,2,0,First created,0,0,5,1,The Parker Family,1,1,WI,Cancelled by Creator,Growing Shield
0.14,13.0,2019-05-10,2019-04-10,Nonfiction,Manchester,"Awakening your truth, light and purpose through the Oracle and companion guide for adept reading.",97,"{10: 0, 15: 0, 20: 0, 25: 1, 60: 0, 150: 0, 200: 0}",0,3812,$,6000,0.43,26,2,0,First created,0,1,7,1,Brooke E. Leach,1,0,NH,Cancelled by Creator,Tarot for the Millenials
3.0,32.75,2019-05-09,2019-04-04,Art,Toronto,Original Graphic Novel Series -a pitch book essentially with a preview of the series and creative content. To be released at TCAF,129,{30: 3},0,719,$,6000,2.18,131,4,0,1,0,3,1,1,Rossi Gifford,1,0,Canada,Cancelled by Creator,WildFlowers
1.0,32.4,2019-05-16,2019-04-16,Tabletop Games,Halifax,Dungeons & Dragons Magnetic Tabletop Terrain - Instantly bring your story to life,81,"{5: 2, 150: 1, 280: 0}",0,3493,$,30000,0.54,162,5,0,First created,3,3,3,0,Jay Woollard,4,1,Canada,Cancelled by Creator,DMLoot
0.0,1.0,2019-05-10,2019-04-10,Documentary,France,Dans cette série je vous présente l'histoire des plus grands clubs de football européen,87,"{1: 0, 20: 0, 40: 0, 140: 0}",0,706,€,5000,0.02,1,1,0,2,0,0,4,0,Filhol,1,0,France,Cancelled by Creator,L'histoire d'un club
0.0,50.5,2019-05-10,2019-04-08,Food,Providence,"Tea. Culture. Community. A tea company and brand that creates delicious tea blends, while hosting cultural and community events.",128,"{50: 0, 250: 0, 500: 0, 1: 0}",0,901,$,10000,1.01,101,2,0,2,0,0,5,0,Amber Jackson,1,0,RI,Cancelled by Creator,The Black Leaf Tea & Culture Shop: Start Up.
0.25,2.33,2019-05-09,2019-04-09,Product Design,Dumbarton,HOBBY INITIATIVE,16,"{5: 1, 30: 0, 80: 0, 300: 0}",0,2765,£,500,1.4,7,3,1,2,0,1,4,5,Stewart,1,0,UK,Cancelled by Creator,3D Printed Bus For Modelers
0.09,25.5,2019-05-28,2019-03-29,Games,Assen,"Calc-o-Bots: a Multiplayer, Turn-Based, RoboRally inspired Browser Game. Created on a simple framework deployable on cheap hosting.",131,"{5: 0, 10: 0, 25: 0, 50: 1, 100: 0, 250: 0, 500: 0, 1: 0, 2: 0, 8: 0}",0,4282,€,39360,0.13,51,2,0,First created,2,1,11,9,Remmelt ten Napel,7,1,Netherlands,Cancelled by Creator,Calc-o-Bots
3.0,20.8,2019-05-29,2019-04-29,Tabletop Games,Roseville,A board game with infinite replay-ability.,42,{25: 3},0,1956,$,35000,0.3,104,5,1,First created,2,3,1,0,Frifu Games,8,1,CA,Cancelled by Creator,New Game - A new experience every time you play.
2.0,20.65,2019-05-30,2019-04-30,Playing Cards,Richmond,"""the not so kosher deck"" is a poker-sized deck of playing cards celebrating pork products. It has an animated flip-book style backside!",135,"{1: 0, 10: 10, 20: 5, 21: 0, 30: 1, 40: 0, 55: 0, 110: 0}",0,2825,$,7100,4.94,351,17,2,4,0,16,8,0,Swabbed Decks,6,1,VA,Cancelled by Creator,"""the not so kosher deck"" - NPCC Animated; Edition of 2500"
7.62,126.97,2019-05-14,2019-04-08,Food,New York,Real Food Food Lives on Grass,29,"{85: 105, 112: 30, 155: 12, 190: 34, 210: 3, 265: 9, 300: 2, 625: 2, 1: 1, 2: 0, 5: 0}",0,8403,$,55000,51.48,28315,223,3,First created,6,198,26,1,Frank Tufano,11,1,NY,Cancelled by Kickstarter,Frankie's Free-Range Meat
0.0,19.0,2019-05-14,2019-04-14,Fiction,Calgary,Un libro basado en una historia de ficcion de lobos y seres miticos,67,"{100: 0, 1: 0}",0,307,MX$,2500,0.76,19,1,0,First created,0,0,2,0,karla rodriguez,1,0,Canada,Cancelled by Creator,El destino de humphrey
0.0,1.0,2019-05-30,2019-04-20,Crafts,London,My Bare Skin a natural skincare range that empowers you to love the skin you're in.,83,"{15: 0, 30: 0, 50: 0}",0,1392,£,2000,0.05,1,1,0,1,0,0,3,0,Jeylan Bhola,1,0,UK,Cancelled by Creator,My Bare Skin
0.0,1.0,2019-05-28,2019-04-28,Documentary,Perth,A documentary created by 3 Aboriginal women dedicated to bringing awareness to the  Aboriginal Youth Suicide Crisis unfolding in WA.,132,"{20: 0, 50: 0, 100: 0}",0,5990,$,5000,0.02,1,1,0,First created,0,0,3,0,Mikele Syron,1,0,AU,Cancelled by Creator,Voices From The Kimberley Documentary
1.75,83.8,2019-05-15,2019-04-15,Games,Amarillo,Sewers below,12,"{1: 1, 5: 4, 10: 0, 25: 1, 35: 6, 150: 0, 350: 0, 500: 2}",0,7454,$,7500,16.76,1257,15,3,18,0,14,8,1,Deep Dungeon Games,29,1,TX,Cancelled by Creator,Sewers Below
0.33,1.0,2019-05-28,2019-03-29,Shorts,Camarillo,A short film involving demons and basketball.,45,"{1: 1, 20: 0, 50: 0}",0,577,$,7000,0.03,2,2,0,1,0,1,3,0,Jon Christian Carlander,1,0,CA,Cancelled by Creator,Hoop: A Horror Sport Movie
0.12,50.5,2019-05-27,2019-04-12,Hip-Hop,Lansing,"To release his new mixtape ""WIRED 4 POWER VOL. 3"", Christian Rap Artist HOLYCYDAL enlist Kickstarter to reach the goal of this project.",135,"{5: 0, 10: 0, 15: 0, 25: 0, 35: 0, 40: 0, 55: 0, 75: 1}",0,0,$,2750,3.67,101,2,0,First created,0,1,8,0,HOLYCYDAL,8,2,MI,Cancelled by Creator,HOLYCYDAL WIRED 4 POWER MIXTAPE VOL. 3
6.86,416.82,2019-05-15,2019-04-15,Apparel,Copenhagen Central,WE TAKE PLASTIC BOTTLES FROM THE OCEAN AND COTTON WASTE AND WE TURN IT INTO THE COOLEST T-SHIRTS AND SWEATSHIRTS.,113,"{325: 28, 390: 3, 520: 8, 650: 8, 1: 0, 6: 1, 18: 0}",0,0,kr,100000,28.34,28344,68,0,First created,0,48,7,0,WALK ON MOONS,44,1,Denmark,Cancelled by Creator,WALK ON MOONS
0.86,93.88,2019-05-15,2019-04-15,Graphic Novels,Los Angeles,A Boy and Velociraptor Become Soldiers of Fortune.,50,"{1: 0, 5: 0, 15: 0, 25: 0, 50: 3, 100: 2, 250: 1}",0,4112,$,8000,9.39,751,8,0,First created,0,6,7,0,Christian Maher,13,1,CA,Cancelled by Creator,Mercenary Team Safari - Volume 1
0.48,54.81,2019-05-15,2019-04-15,Ready-to-wear,Bedfordshire,Designed and Sampled in the UK Studio by German STOLL Computerised Multi-gauge Knitting Machine and M1-Plus Design System.,122,"{1: 3, 10: 6, 18: 0, 26: 0, 28: 0, 30: 1, 41: 0, 70: 0, 90: 0, 118: 0, 195: 0, 202: 0, 244: 0, 279: 0, 335: 0, 349: 0, 398: 0, 419: 0, 482: 0, 559: 0, 713: 1}",0,2323,£,8250,10.63,877,16,0,First created,0,11,23,2,Ying Chen,35,1,UK,Cancelled by Creator,The Cutting Edge Knitwear Brand _Tassel缨[Ying]
0.0,1.0,2019-05-30,2019-04-30,Experimental,Luzern,"Capture the air and energy of magic moments and places, then share it with the world. Connecting digital with reality.",118,"{50: 0, 100: 0, 150: 0}",0,2117,$,100000,0.0,1,1,0,First created,0,0,3,0,Juliette Jensen,0,1,Switzerland,Cancelled by Creator,Sommeliair: Capture the air and energy of magic moments
0.0,1.0,2019-05-08,2019-03-09,Farms,Bellefontaine,"A hydroponic farm that offers delivery of fresh fruit, vegetables, eggs and milk to people in America while keeping our planet healthy.",135,"{5: 0, 10: 0, 15: 0, 20: 0, 25: 0, 70: 0, 100: 0, 250: 0}",0,6348,$,7000,0.01,1,1,0,First created,0,0,8,0,Herring's Hydroponics,51,1,OH,Cancelled by Creator,Food 4America
5.0,54.45,2019-05-16,2019-04-01,Product Design,Montreal,"Stress reliever, Playful, Interact and Protection for Your Phone.",65,"{49: 18, 89: 1, 119: 1}",0,2072,$,2000,59.9,1198,22,1,First created,0,20,4,0,3DFun,34,1,Canada,Cancelled by Creator,3DFun: 3D Printing Gear Phone Case with Playful & Interact
0.0,1.0,2019-05-15,2019-04-13,Mixed Media,Wakefield,I aim to be a a professional printmaker  I require funds to pay for materials and resources to help start my career.,116,"{3: 0, 5: 0, 10: 0, 15: 0}",0,562,£,150,0.67,1,1,0,First created,0,0,4,0,Cameron Hopkins,1,0,UK,Cancelled by Creator,Cams Art Lounge
5.2,158.77,2019-05-09,2019-04-09,Product Design,Perth,"The original waterproof stash-bag, safe-box and speaker - ALL IN ONE - designed for watersports to keep your essentials safe!",125,"{10: 9, 199: 15, 299: 1, 358: 0, 845: 1}",0,52,$,75000,6.56,4922,31,0,First created,11,26,5,0,Chris Kearney,25,2,AU,Cancelled by Creator,Stoked Stash
0.35,161.88,2019-05-09,2019-04-09,Jewelry,Hong Kong,"We provide only the highest quality Cubic Zirconia jewelry in various style and design, permitting customers to buy with confidence.",132,"{47: 1, 55: 0, 63: 1, 70: 0, 78: 1, 86: 0, 94: 0, 102: 0, 110: 0, 125: 0, 140: 0, 149: 0, 180: 0, 257: 1, 280: 3}",0,1567,HK$,500,259.0,1295,8,0,2,0,7,20,0,Fashion Jewelry,1,0,Hong Kong,Cancelled by Kickstarter,Cubic Zirconia Fashion Jewelry
0.58,16.25,2019-05-15,2019-04-05,Graphic Novels,Jersey City,Cyber Girl L.E.E.T.A. Issue 4!,30,"{5: 2, 10: 3, 12: 0, 18: 0, 30: 1, 40: 1, 60: 0, 85: 0, 125: 0, 300: 0}",0,1509,$,1000,13.0,130,8,0,13,0,7,12,1,jeff brennan,9,1,NJ,Cancelled by Creator,Cyber Girl L.E.E.T.A. ISSUE 4!
0.33,16.33,2019-05-09,2019-04-04,Crafts,Austin,Hard enamel Pokémon pins based off the popular spin-off game,60,"{11: 0, 20: 2, 30: 0, 40: 0, 50: 0, 60: 0}",0,1522,$,200,24.5,49,3,0,First created,0,2,6,0,MysteryDungeonStudio,1,0,TX,Cancelled by Creator,Pokemon Mystery Dungeon Enamel Pins
0.11,30.5,2019-06-07,2019-04-08,Video Games,Memphis,Meta is a monster capture/taming game.,38,"{1: 0, 10: 0, 35: 0, 45: 0, 60: 1, 200: 0, 500: 0, 5: 0}",0,1331,$,500000,0.01,61,2,0,3,0,1,9,0,Morris|Son,3,1,TN,Cancelled by Creator,"META,Planetary Survival Monster Capture"
0.0,0,2019-05-09,2019-04-09,Art,Arhus,Meet Adam and his family here,29,"{60: 0, 120: 0, 150: 0, 275: 0}",0,555,kr,3500,0.0,0,0,0,2,0,0,4,0,Jesper Hvilsted,1,0,Denmark,Cancelled by Creator,Enamel pins: Adam and his family
0.0,1.0,2019-05-19,2019-04-04,Apparel,Pittsburgh,"A casual clothing brand made for culinary professionals by culinary professionals. ""For cooks by cooks"".",104,"{25: 0, 30: 0}",0,1585,$,945,0.11,1,1,0,First created,0,0,2,0,Jesse edmondson,1,0,PA,Cancelled by Creator,Line Stud
0.0,0,2019-05-09,2019-04-09,Gadgets,Montreal,"Electroluminescent Visible Current, 60° Stand-up Design, 2.4A Fast Charging. Illuminate your Phone and Gaming Devices.",118,"{5: 0, 19: 0, 24: 0, 38: 0, 90: 0, 179: 0}",0,1701,$,5000,0.0,0,0,0,2,0,0,6,0,C-Stand,32,1,Canada,Cancelled by Creator,C-Stand - Smart Electroluminescent Cable
0.0,1.0,2019-05-09,2019-03-10,Shorts,Brooklyn,"A Door is about a woman named Lizzie, her new relationship with Anton, and how he struggles with her sex worker past.",117,"{1: 0, 200: 0}",0,12215,$,5000,0.02,1,1,0,First created,0,0,3,1,Ben Welington,1,0,NY,Cancelled by Creator,A Door: A Millenial Urban Not Love Story
37.0,228.93,2019-05-09,2019-04-09,Product Design,London,Anti-theft fingerprint lock® | Internal/External lights® | Charge on-the-go | 30 amazing features | Italian design | Lifetime guarantee,135,"{129: 32, 149: 6, 159: 59, 189: 166, 219: 28, 229: 0, 269: 5}",0,1372,£,75000,92.79,69594,304,62,First created,21,296,8,4,Agazzi Designs,42,1,UK,Cancelled by Creator,Agazzi® - urban tech backpack with fingerprint lock
0.22,82.33,2019-05-09,2019-03-25,Drinks,Los Angeles,Do you like Beer? Do you have a Birthday?,41,"{1: 0, 5: 0, 10: 0, 15: 0, 25: 0, 50: 0, 110: 2, 265: 0}",0,1901,$,60000,0.41,247,3,0,First created,0,2,9,0,Beerthday,7,1,CA,Cancelled by Creator,Happy Beerthday!
1.43,37.82,2019-05-27,2019-03-28,Video Games,Florence,"Free all the imprisoned Dragons. Defeat vikings and monsters. Jump on dragons and fly through skies, lands, caves & underwater seas.",132,"{5: 0, 15: 6, 25: 1, 35: 0, 50: 1, 100: 1, 150: 1}",0,1896,€,25000,1.66,416,11,0,First created,3,10,7,5,Verumbit,22,1,Italy,Cancelled by Creator,Free The Dragons
0.0,1.0,2019-05-20,2019-03-21,Web,San Francisco,A webmap toolset to help rural communities develop green energy & reduce wildfire risk by utilizing biomass for local grid generation.,134,{250: 0},0,4106,$,12000,0.01,1,1,0,First created,0,0,1,3,Paul Dunn,2,1,CA,Cancelled by Creator,Green Energy Geospatial: Web Mapping Biomass for Smart Grids
0.1,60.5,2019-05-08,2019-04-03,Shorts,Toronto,The final stage of the 3-part FUFU project; a young Nigerian woman reconciles with past traditions in the wake of her mother's death.,133,"{5: 0, 10: 0, 20: 0, 30: 0, 50: 1, 100: 0, 250: 0, 500: 0, 1: 0}",0,8595,$,4820,2.51,121,2,0,First created,0,1,10,0,Lola Ajao,1,2,Canada,Cancelled by Creator,The FUFU Film Project
0.21,11.5,2019-05-09,2019-03-25,Art,East Liverpool,Enamel pin,10,"{1: 0, 7: 1, 8: 0, 14: 1, 15: 0, 16: 0, 21: 0, 22: 0, 23: 0, 24: 1, 25: 0}",0,1171,$,600,7.67,46,4,0,First created,0,3,14,1,Holly Jolly Vintage,0,1,OH,Cancelled by Creator,Vintage HalloweenBlow Mold inspired
0.0,1.0,2019-05-21,2019-03-26,Film & Video,London,Trying get right and bring back the bill to tv a great itv series if not mini series movie etc but need all help,112,"{10: 0, 25: 0, 50: 0, 300: 0, 500: 0, 1: 0, 2: 0, 5: 0, 8: 0}",0,88,£,2000000,0.0,1,1,0,7,0,0,9,0,kevin naughton,1,0,UK,Cancelled by Kickstarter,Trying get rights to make the bill again
0.58,427.88,2019-05-30,2019-04-30,Gadgets,Hong Kong,"Beyond your imagination of future product,The coolest mobile phone holder in the world, Place and take out your mobile phone elegantly.",135,"{346: 3, 383: 0, 424: 3, 463: 0, 746: 0, 903: 1, 1: 0, 3: 0}",0,4275,HK$,94150,3.64,3423,8,0,First created,0,7,12,1,Autohold,29,7,Hong Kong,Cancelled by Creator,Autohold——An automatic machine on your desk
0.0,1.0,2019-05-20,2019-03-21,Radio & Podcasts,Milwaukee,"A high quality podcast based on true stories of the strange, wicked and wonderful. T.L.B. sets a new standard for audio creativity.",131,"{2: 0, 5: 0, 10: 0, 25: 0, 100: 0, 200: 0}",0,1446,$,75000,0.0,1,1,0,First created,0,0,6,1,Fitch Francis,1,1,WI,Cancelled by Creator,The Lonely Brain Season 2
0.43,262.75,2019-05-21,2019-03-22,Food Trucks,Toronto,Jefe’s Cubano’s,15,"{10: 0, 50: 1, 100: 0, 500: 2, 5: 0, 7: 0}",0,321,$,15000,7.01,1051,4,0,First created,0,3,7,2,Jeff,1,0,Canada,Cancelled by Creator,Lets Get This Truck Moving
0.91,16.0,2019-05-28,2019-03-29,Art,Los Angeles,Disney inspired collectable pins.,33,"{1: 0, 10: 5, 15: 3, 25: 2, 35: 0, 40: 0, 45: 0, 50: 0, 55: 0, 60: 0, 65: 0}",0,496,$,2500,7.04,176,11,2,First created,0,10,11,2,Mary,1,0,CA,Cancelled by Creator,Peachy Pink Collectable Enamel Pins
1.25,17.67,2019-05-22,2019-04-12,Documentary,Middlesbrough,A feature-length documentary about House and Techno event promoters.,68,"{5: 0, 10: 2, 12: 5, 15: 1, 50: 2, 200: 0, 500: 0, 1: 0}",0,1907,£,5000,4.24,212,12,0,First created,0,10,8,0,Adam James McLoughlin,0,1,UK,Cancelled by Creator,Typical Riffraff. People behind the underground
76.5,142.77,2019-05-22,2019-04-30,Tabletop Games,Upland,Post-Apocalyptic Skirmish Combat Wargame,40,"{55: 54, 200: 99}",0,7126,$,25000,93.09,23272,163,74,14,0,153,2,2,Dan Verssen Games,39,1,CA,Cancelled by Creator,For What Remains
0.0,1.0,2019-05-21,2019-04-03,Country & Folk,Austin,A grassroots country album recorded in one of the oldest dance halls in Texas that blurs the lines of traditional and outlaw country.,133,"{25: 0, 35: 0, 50: 0}",0,495,$,6500,0.02,1,1,0,2,0,0,3,0,Austin Price,1,0,TX,Cancelled by Creator,Austin Clark Price: NEW ALBUM FOR 2019
12.43,27.49,2019-05-22,2019-04-30,Tabletop Games,St. Paul,"A fast paced, simultaneous, tactical dueling card game with amazing art. Featuring two brand new factions!",106,"{1: 0, 10: 1, 15: 7, 22: 58, 25: 2, 35: 9, 65: 10}",0,1970,$,6000,40.32,2419,88,22,8,0,87,7,1,Calvin Nelson,21,1,MN,Cancelled by Creator,Forged Realms Season 2
0.3,152.75,2019-05-27,2019-03-28,Apps,Toronto,"MapIt will be an app and website that lets users do multiple things like map out their travels, create their travel bucket list, etc.",133,"{1: 0, 5: 0, 10: 1, 25: 0, 50: 0, 100: 1, 500: 1, 2: 0}",0,3695,$,25000,2.44,611,4,0,First created,3,3,10,0,Jennifer Johnson,7,1,Canada,Cancelled by Creator,"MapIt, the next best travel app!"
0.0,1.0,2019-05-22,2019-03-23,Photo,Dayton,"New Author and Writer:
Launching my new magazine titled, ""Swag In My Style"" Magazine. 
As well as ""Scarred But Not Forgotten"" book.",131,"{3: 0, 4: 0}",0,2874,$,20000,0.01,1,1,0,First created,0,0,3,0,Theresa Washington,28,1,OH,Cancelled by Creator,Swag In My Style Magazine
1.0,147.0,2019-05-21,2019-04-24,Apparel,Chicago,"The world's first edgy-chic fashion brand for women that is sustainable, ethical, vegan, and size inclusive!",108,"{125: 1, 295: 1}",0,0,$,15000,2.94,441,3,1,2,0,2,2,0,Amy Onyx,1,0,IL,Cancelled by Creator,AMY ONYX - We are what's missing in the fashion industry.
9.0,88.59,2019-05-23,2019-04-22,Product Design,Bellingham,Raiin: quickly filters and purifies water using a NASA Design Technology”,73,"{20: 2, 49: 30, 59: 4, 74: 4, 94: 7, 222: 7}",0,34,$,20000,24.8,4961,56,1,First created,4,54,6,2,Raiin,1,0,WA,Cancelled by Creator,Filter and Purify Any Water Anywhere
2.5,16.73,2019-05-23,2019-04-23,Accessories,London,Enamel sassy dinosaur pins,26,"{1: 0, 7: 2, 14: 6, 30: 2}",0,909,£,800,23.0,184,11,0,3,0,10,4,1,Laura Newman (MintyBadger),1,0,UK,Cancelled by Creator,Sassy Dinosaur Enamel Pins
0.0,0,2019-05-11,2019-04-11,Live Games,Salt Lake City,Music-inspired storytelling.,28,"{5: 0, 10: 0, 25: 0, 30: 0, 40: 0, 55: 0, 100: 0, 250: 0, 1: 0}",0,2232,$,10000,0.0,0,0,0,2,0,0,10,2,Christopher Jones,16,1,UT,Cancelled by Creator,SPARK: The Magic of Storytelling
2.25,22.74,2019-05-22,2019-05-02,Video Games,San Francisco,"Reska is a multi route massive Yuri Visual novel with themes on friendship, love, loss, depression, and acceptance.",115,"{3: 2, 10: 1, 20: 10, 25: 1, 40: 1, 50: 3, 400: 0, 1: 0}",0,6744,$,3000,14.4,432,19,2,3,0,18,8,0,Alicia,1,0,CA,Cancelled by Creator,Reska-A Multi Yuri Route Visual Novel
0.67,33.8,2019-05-10,2019-03-13,Young Adult,Syracuse,"An anticipated science-fiction/fantasy/action series for young adult readers called ""Evo-lved Citizens.""",104,"{5: 0, 15: 2, 35: 1, 75: 1, 500: 0, 1: 0}",0,3024,$,3500,4.83,169,5,0,First created,0,4,6,0,Danielle L. Dryer,1,0,NY,Cancelled by Creator,Evo-lved Citizens and the Rise of Foes
2.6,48.57,2019-05-09,2019-04-09,Art,London,A series of hard enamel pins inspired by the Sailor Scouts from Sailor Moon and their respective plantes.,105,"{15: 4, 30: 2, 42: 0, 54: 0, 65: 7}",0,2225,$,500,136.0,680,14,3,2,0,13,5,1,NightRose Pins,1,0,Canada,Cancelled by Creator,Sailor Scout Planets Enamel Pins
0.0,1.0,2019-05-11,2019-04-11,Woodworking,Leesburg,"B&W Smart Dog  Feeder with Internet Camera/Sound , Automated Treat Dispenser, Water Fountain , Robot Ball and K9 Smartphone Application",135,"{8: 0, 24: 0, 80: 0, 90: 0, 100: 0, 110: 0, 650: 0}",0,0,$,50000,0.0,1,1,0,2,0,0,9,0,David and Julie Varisco,1,0,VA,Cancelled by Creator,B&W Ultimate Smart Dog Feeding Center and K9 Smartphone App
